Download Time:2026/07/17 12:45:55,Search Date:2013/06/02 - 2016/01/01 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2015/01/08 07:29:00,35.1480,140.2000,10,3.3,18.4,0.4,1.3,10
2015/01/07 18:59:00,38.4650,142.0420,43,4.2,64.6,0.9,2.6,57
2015/01/05 11:42:00,35.2870,135.9020,15,3.2,13.8,0.1,0.6,15
2015/01/05 10:13:00,39.4600,142.0980,48,3.7,26.1,0.4,1.6,25
2015/01/04 14:51:00,29.3280,130.5600,59,4.9,2.4,0.2,1.2,1
2015/01/04 07:22:00,36.6980,141.2230,34,3.9,12.7,0.3,1.6,24
2015/01/03 17:55:00,35.5400,138.9730,20,3.1,29.9,0.6,2.4,17
2015/01/03 08:56:00,45.1980,141.7580,10,3.5,11.5,0.8,2.1,5
2015/01/03 04:55:00,36.5220,140.5720,58,3.7,86.9,1.0,2.6,79
2015/01/02 10:51:00,35.8530,140.5200,36,3.6,32.6,0.8,2.0,25
2015/01/02 01:14:00,32.1250,131.8550,33,4.2,21.6,0.6,2.3,45
2015/01/01 22:57:00,42.5830,141.8370,30,4.5,136.6,6.3,3.6,94
2015/01/01 15:56:00,36.4200,139.7820,88,3.9,18.6,0.6,2.2,87
2015/01/01 14:01:00,38.8830,142.0680,44,4.5,98.7,1.6,3.0,126
2014/12/31 23:49:00,35.7850,139.8870,84,4.2,16.9,0.5,2.1,175
2014/12/31 23:23:00,36.5830,140.9680,23,4.3,23.8,0.5,2.2,80
2014/12/31 23:02:00,36.5870,140.9700,23,3.8,10.4,0.3,1.6,22
2014/12/30 20:19:00,38.8530,142.0520,46,3.9,50.0,0.7,2.2,31
2014/12/30 19:23:00,39.0680,140.8880,9,4.2,76.7,1.5,2.8,89
2014/12/29 19:57:00,36.8620,139.5180,6,3.0,20.6,0.3,1.5,16
2014/12/28 18:00:00,42.0150,142.5930,60,4.3,10.6,0.4,2.0,76
2014/12/28 03:19:00,37.6100,141.7470,46,4.3,16.1,0.4,1.7,54
2014/12/27 06:04:00,38.3070,141.8370,63,4.3,48.6,0.6,2.1,79
2014/12/26 22:30:00,35.2850,135.8950,14,4.2,112.8,2.3,3.1,162
2014/12/25 20:32:00,36.0750,139.9150,45,4.0,68.7,1.4,2.5,131
2014/12/25 12:01:00,37.0650,139.3450,8,2.9,44.9,0.3,1.5,6
2014/12/25 09:06:00,38.3480,141.7480,57,3.8,24.1,0.6,2.0,48
2014/12/25 08:06:00,37.2250,141.6470,36,5.6,39.2,2.7,3.1,223
2014/12/22 01:17:00,36.6900,137.8870,5,4.4,83.8,2.0,3.2,45
2014/12/20 18:49:00,38.1800,141.6830,51,4.4,31.5,0.8,2.4,76
2014/12/20 18:30:00,37.4250,141.6050,44,6.0,96.8,3.7,3.8,381
2014/12/19 17:49:00,33.2830,131.4170,8,2.6,15.3,0.3,1.6,5
2014/12/19 13:47:00,42.7280,145.5220,46,5.3,51.5,1.8,3.0,57
2014/12/19 12:34:00,32.0380,129.8470,13,4.1,51.2,1.5,3.1,49
2014/12/18 10:41:00,36.1500,141.0330,33,3.9,23.7,0.3,1.7,32
2014/12/18 03:45:00,38.9300,142.1180,46,4.6,306.4,5.4,3.9,118
2014/12/17 12:59:00,36.9280,139.3950,4,2.6,37.7,0.5,2.0,6
2014/12/17 10:41:00,36.7880,140.5900,7,3.4,142.5,1.6,2.4,21
2014/12/16 18:53:00,37.7620,139.9870,8,3.0,11.2,0.2,1.0,8
2014/12/16 18:50:00,37.7670,139.9780,7,3.5,18.6,0.4,1.8,11
2014/12/16 18:49:00,37.7700,139.9780,9,3.7,84.7,1.6,2.9,27
2014/12/16 09:52:00,41.7900,143.4150,33,3.6,13.1,0.5,1.9,2
2014/12/15 19:54:00,35.0200,140.3170,74,3.7,7.3,0.2,1.4,44
2014/12/15 11:56:00,32.2630,130.5650,8,3.6,39.2,0.7,2.0,31
2014/12/14 04:46:00,36.6880,141.4150,51,4.5,11.6,0.4,2.0,77
2014/12/13 21:39:00,36.8220,141.1030,49,3.9,30.7,0.6,1.7,41
2014/12/13 03:45:00,35.8730,136.7680,12,3.2,23.1,0.3,1.4,20
2014/12/12 13:07:00,38.4650,141.8480,54,4.2,67.6,0.9,2.6,69
2014/12/11 15:07:00,35.5530,138.9670,23,4.3,152.7,3.9,3.7,120
2014/12/11 06:03:00,25.4400,122.4530,250,6.1,12.0,0.5,1.6,5
2014/12/10 12:04:00,36.6530,137.8880,8,2.7,7.2,0.1,0.4,3
2014/12/09 20:11:00,36.1770,141.0030,40,4.2,33.0,0.7,2.6,94
2014/12/08 18:28:00,36.6500,137.8870,7,2.5,9.9,0.2,0.4,3
2014/12/08 14:37:00,33.7120,130.2520,13,3.9,20.0,0.5,1.8,41
2014/12/07 22:00:00,37.3730,141.1280,30,3.9,22.2,0.3,1.4,42
2014/12/07 09:47:00,36.3720,136.5750,7,2.3,28.7,0.5,1.7,5
2014/12/06 23:38:00,38.7020,142.2620,38,3.9,22.7,0.3,1.5,41
2014/12/05 22:53:00,32.3850,130.6430,10,3.8,40.7,0.7,2.2,41
2014/12/05 15:05:00,36.7650,137.8620,5,3.0,12.6,0.3,1.4,4
2014/12/05 08:45:00,28.4750,128.8650,77,3.9,6.7,0.2,1.1,4
2014/12/04 12:35:00,35.5030,140.9130,24,4.4,25.8,0.9,2.4,59
2014/12/04 06:52:00,36.7980,137.8780,1,2.3,0.6,0.0,-0.8,2
2014/12/03 23:19:00,35.2900,137.1180,45,4.2,109.8,2.0,2.9,167
2014/12/03 01:00:00,37.0550,140.6280,10,4.3,46.4,1.5,3.0,101
2014/12/02 20:52:00,36.5180,140.7020,55,4.0,75.0,0.9,2.5,62
2014/12/02 20:08:00,32.9550,130.9400,11,3.1,6.1,0.2,1.2,13
2014/12/02 09:39:00,36.7770,137.9130,5,3.2,9.6,0.2,0.9,8
2014/12/01 05:10:00,36.8100,137.8980,2,3.2,6.8,0.1,0.7,7
2014/12/01 04:04:00,35.7470,140.7380,13,3.8,19.7,0.5,1.4,36
2014/11/30 16:53:00,34.3270,139.2580,9,2.7,45.2,0.7,2.3,1
2014/11/30 06:35:00,35.8730,136.7670,12,3.3,48.2,0.7,2.1,25
2014/11/29 07:37:00,27.5380,128.8720,17,4.3,20.4,0.5,2.3,2
2014/11/29 02:38:00,36.7400,137.8780,4,3.1,18.8,0.2,1.4,5
2014/11/28 23:44:00,36.7500,138.3900,6,2.4,82.4,0.9,1.9,6
2014/11/28 13:13:00,36.7420,137.8770,4,3.6,48.5,0.9,2.2,18
2014/11/28 04:25:00,36.7930,137.9120,6,2.9,10.9,0.2,0.8,6
2014/11/27 06:18:00,35.9570,141.1430,21,4.2,16.3,0.3,1.8,43
2014/11/26 11:44:00,36.3400,138.8570,11,2.3,3.9,0.1,0.3,3
2014/11/26 07:28:00,36.7920,137.9120,6,2.8,14.9,0.2,0.9,4
2014/11/25 21:21:00,35.4470,135.8620,13,3.3,49.6,0.6,2.1,11
2014/11/25 06:59:00,36.7900,137.9200,6,2.7,5.7,0.2,0.8,5
2014/11/25 06:27:00,36.7650,137.9000,1,3.9,25.8,0.9,2.3,27
2014/11/24 18:34:00,36.6570,137.8970,9,2.9,8.8,0.1,1.0,5
2014/11/24 18:08:00,36.6550,137.8950,8,2.7,3.7,0.0,0.0,3
2014/11/24 14:30:00,36.7950,137.8820,2,2.1,0.4,0.0,-1.8,1
2014/11/24 06:12:00,36.7880,137.9070,5,3.6,53.0,1.1,2.2,11
2014/11/24 03:16:00,36.7830,137.9080,6,2.8,4.0,0.1,0.2,5
2014/11/24 01:54:00,36.7980,137.9080,5,2.7,2.7,0.1,0.3,3
2014/11/24 01:36:00,36.7970,137.9100,5,2.7,2.6,0.1,0.1,3
2014/11/23 22:34:00,39.6050,143.5670,31,5.1,4.6,0.5,1.8,69
2014/11/23 20:02:00,37.1670,141.4050,48,3.9,17.6,0.5,1.7,61
2014/11/23 15:56:00,36.7420,137.8800,5,3.4,60.6,0.9,2.3,12
2014/11/23 15:27:00,36.7430,137.8870,5,3.0,7.1,0.1,0.7,4
2014/11/23 15:26:00,36.7500,137.8920,6,3.4,7.9,0.2,1.1,9
2014/11/23 12:57:00,36.7900,137.9100,5,2.8,6.7,0.1,0.4,4
2014/11/23 12:46:00,36.7420,137.8820,5,4.4,60.3,0.9,2.6,33
2014/11/23 12:15:00,36.7430,137.8820,6,3.0,21.9,0.3,1.5,5
2014/11/23 07:16:00,36.7520,137.8900,4,3.3,10.2,0.4,1.5,7
2014/11/23 06:01:00,36.7480,137.8600,1,2.8,14.0,0.4,1.6,3
2014/11/23 05:33:00,36.7630,137.9080,5,3.7,15.3,0.4,1.7,19
2014/11/23 04:53:00,36.6200,137.8470,0,3.6,12.0,0.8,2.0,13
2014/11/23 04:52:00,36.6180,137.8450,2,3.2,5.6,0.2,1.0,3
2014/11/23 01:45:00,37.7080,141.0030,76,4.0,39.2,0.8,2.0,78
2014/11/23 00:23:00,36.6050,137.8850,7,3.0,5.2,0.1,0.6,4
2014/11/23 00:18:00,36.8600,137.9730,5,3.2,27.0,0.5,1.8,7
2014/11/22 23:26:00,36.7750,137.9500,10,3.2,24.1,0.4,1.7,11
2014/11/22 23:19:00,36.6850,137.9670,15,3.6,10.6,0.4,1.4,12
2014/11/22 22:55:00,36.7450,137.8950,3,3.8,43.2,3.0,3.1,19
2014/11/22 22:37:00,36.7780,137.9100,3,4.5,52.6,2.7,3.1,25
2014/11/22 22:36:00,36.7600,137.8880,3,2.9,15.4,0.4,1.4,1
2014/11/22 22:25:00,36.7630,137.8930,5,2.6,36.2,0.7,1.5,2
2014/11/22 22:17:00,36.7920,137.9200,5,2.9,12.7,0.2,0.8,4
2014/11/22 22:15:00,36.6830,137.8900,4,3.3,27.5,0.5,2.0,9
2014/11/22 22:13:00,36.7870,137.9270,6,3.5,10.7,0.3,1.4,8
2014/11/22 22:11:00,36.7920,137.9230,5,3.8,20.3,0.6,1.8,3
2014/11/22 22:08:00,36.6920,137.8900,5,6.7,589.0,61.0,5.4,538
2014/11/22 13:44:00,33.8330,135.3220,52,3.9,29.8,0.4,1.8,41
2014/11/21 18:23:00,35.4470,135.8630,14,3.1,27.4,0.4,1.8,9
2014/11/20 19:06:00,36.8130,140.9850,53,3.9,20.8,0.4,1.9,69
2014/11/20 17:51:00,37.7400,139.9680,6,3.2,22.1,0.3,1.3,7
2014/11/20 10:51:00,37.3370,141.5780,46,5.5,93.2,2.6,3.3,367
2014/11/20 04:58:00,37.4170,141.7230,41,4.0,7.4,0.3,1.3,18
2014/11/19 23:34:00,30.6070,131.5700,38,4.7,10.7,0.4,1.7,17
2014/11/19 13:32:00,38.9220,141.9280,51,3.9,68.0,1.1,2.1,57
2014/11/19 06:15:00,36.9470,140.5550,106,3.9,36.6,0.5,2.0,80
2014/11/19 00:20:00,30.0520,131.3200,28,4.7,9.3,0.5,2.0,11
2014/11/18 23:19:00,39.7550,141.8430,58,3.8,29.9,0.4,2.0,51
2014/11/18 21:37:00,36.6950,137.8920,5,2.8,12.6,0.2,1.1,3
2014/11/18 21:29:00,36.6970,137.8880,5,2.7,10.7,0.2,0.7,2
2014/11/18 06:07:00,34.6080,135.0430,15,3.9,53.6,0.5,1.8,47
2014/11/18 05:53:00,42.2120,144.4720,28,4.5,4.7,0.3,1.5,22
2014/11/17 20:24:00,38.1650,141.5880,61,3.9,20.3,0.3,1.9,40
2014/11/17 19:38:00,33.6230,130.6180,16,3.3,71.4,0.9,2.3,20
2014/11/17 08:59:00,36.9970,140.5950,7,3.8,32.4,0.6,2.1,62
2014/11/15 19:20:00,37.0400,141.5320,53,3.8,7.9,0.2,1.3,46
2014/11/15 14:17:00,39.5350,140.7450,9,3.1,75.9,0.8,1.9,17
2014/11/15 09:56:00,38.1720,141.7880,55,4.2,28.2,0.4,1.9,77
2014/11/15 09:13:00,32.6650,132.3080,31,3.8,9.6,0.3,1.6,16
2014/11/14 20:57:00,36.0330,139.9050,44,3.7,35.8,0.5,1.8,65
2014/11/14 10:37:00,36.3500,137.1730,12,3.4,51.9,0.9,2.0,28
2014/11/14 05:42:00,43.6550,144.4970,0,2.9,24.6,0.3,1.8,7
2014/11/14 04:47:00,43.6550,144.4930,0,4.2,145.5,2.6,3.4,44
2014/11/13 08:37:00,43.1370,145.5850,69,3.8,20.0,0.4,2.1,35
2014/11/12 20:04:00,33.1030,140.6970,64,4.9,12.3,0.7,2.0,14
2014/11/12 19:08:00,37.0980,140.5970,9,3.7,62.5,1.2,2.5,45
2014/11/12 12:05:00,38.8820,142.0620,46,4.1,111.0,1.5,2.6,77
2014/11/12 10:13:00,34.2420,135.6950,61,4.3,35.8,0.8,2.2,102
2014/11/12 09:53:00,36.1330,140.0850,66,4.8,72.4,3.0,3.5,272
2014/11/12 00:03:00,37.0280,138.4530,10,2.5,8.7,0.1,0.8,2
2014/11/10 12:55:00,33.0530,132.6880,34,3.7,30.3,0.5,1.8,24
2014/11/08 21:09:00,38.8430,142.1120,44,4.0,27.8,0.4,1.9,38
2014/11/08 08:54:00,37.8080,142.3130,40,5.2,61.1,2.0,3.3,192
2014/11/08 05:56:00,40.0020,140.4770,5,2.6,42.1,0.7,2.4,2
2014/11/05 23:01:00,42.6880,145.7320,48,4.6,35.1,1.5,2.8,50
2014/11/03 11:28:00,42.5850,141.8380,29,4.6,152.1,6.7,4.1,120
2014/11/02 17:41:00,40.5250,141.6300,106,4.0,26.6,0.8,2.3,87
2014/11/02 14:02:00,36.5050,141.2230,50,4.1,12.5,0.4,2.0,51
2014/11/01 19:36:00,33.6800,131.9580,68,4.2,18.7,0.6,2.2,133
2014/11/01 16:47:00,42.0130,142.5300,51,4.3,12.5,0.5,2.0,69
2014/10/31 15:33:00,40.1530,142.4000,35,4.8,18.7,0.7,2.3,93
2014/10/31 09:53:00,35.9350,137.5750,5,1.8,9.0,0.2,1.2,1
2014/10/29 23:27:00,34.7520,139.3130,5,3.1,26.9,0.7,1.9,9
2014/10/29 23:16:00,34.7450,139.3130,6,2.9,14.8,0.3,1.6,7
2014/10/29 02:37:00,36.1170,141.1070,41,3.9,22.8,0.3,1.5,56
2014/10/27 15:36:00,35.9170,140.1100,61,4.4,30.4,1.3,2.7,175
2014/10/27 13:33:00,40.7650,142.0580,92,4.3,29.9,0.6,2.3,91
2014/10/26 20:15:00,36.8250,138.0900,4,3.0,31.1,0.8,2.2,8
2014/10/25 00:58:00,39.7030,140.7570,8,2.7,56.3,0.8,1.6,7
2014/10/24 21:46:00,32.7130,132.1630,38,3.7,9.6,0.2,1.0,15
2014/10/24 04:30:00,36.4100,141.0170,46,3.8,21.6,0.5,1.8,54
2014/10/23 22:21:00,38.7080,140.9770,16,3.7,75.4,1.3,2.4,49
2014/10/23 17:13:00,36.8030,139.6170,7,3.2,16.6,0.5,2.0,14
2014/10/23 12:22:00,40.2800,141.5750,79,3.8,27.9,0.8,2.2,52
2014/10/22 09:20:00,40.5520,142.4650,69,4.1,11.8,0.3,1.5,39
2014/10/22 09:15:00,27.4420,128.5680,51,5.6,73.6,3.6,3.8,11
2014/10/22 07:55:00,32.5100,130.5800,10,3.7,28.9,0.6,2.0,35
2014/10/22 05:53:00,43.6000,144.3830,3,2.3,49.0,0.8,2.4,1
2014/10/21 05:25:00,36.9830,140.6920,10,3.7,35.2,0.6,2.3,35
2014/10/17 18:58:00,35.9420,141.0600,17,4.1,17.8,0.6,2.1,47
2014/10/17 12:34:00,36.4300,140.6570,53,3.5,23.8,0.4,1.7,45
2014/10/16 08:53:00,32.1170,140.8180,9,5.7,10.1,0.8,2.2,28
2014/10/16 04:39:00,33.7050,132.6220,41,4.0,59.6,1.1,2.3,105
2014/10/15 19:45:00,30.5700,130.9550,7,3.4,76.7,2.3,3.0,2
2014/10/15 12:51:00,38.5450,141.6230,64,4.6,252.6,4.0,3.4,161
2014/10/15 07:52:00,26.2880,127.3600,46,5.1,21.9,0.8,2.3,8
2014/10/15 03:48:00,34.0550,135.1150,5,2.6,17.6,0.2,0.8,4
2014/10/15 03:08:00,40.8650,143.3970,35,5.0,16.1,0.5,2.3,85
2014/10/14 06:25:00,40.9980,141.7420,81,4.4,36.3,1.1,2.6,89
2014/10/14 05:25:00,40.9180,142.3000,49,4.1,17.7,0.4,1.8,36
2014/10/14 00:41:00,36.1950,140.9870,44,4.1,50.5,1.0,2.2,81
2014/10/13 02:44:00,36.6930,140.6350,8,3.5,25.3,0.6,2.1,21
2014/10/12 15:00:00,35.2320,139.9100,111,3.9,9.9,0.3,1.7,85
2014/10/12 07:43:00,36.4370,138.0470,2,1.8,4.1,0.1,-0.1,2
2014/10/12 05:28:00,35.5950,140.9170,20,4.3,29.5,0.8,1.9,46
2014/10/11 14:20:00,40.9200,143.2900,34,5.6,23.1,1.4,2.8,180
2014/10/11 11:36:00,40.9520,143.2430,36,6.1,54.7,3.0,3.5,307
2014/10/10 17:22:00,38.9370,141.6330,74,3.8,26.2,0.3,1.6,46
2014/10/09 09:16:00,33.2920,131.3880,9,2.4,14.1,0.2,1.4,2
2014/10/07 15:03:00,39.4480,140.3730,9,2.0,2.8,0.0,0.2,1
2014/10/06 15:38:00,38.3080,141.8870,45,4.2,41.0,0.6,2.2,87
2014/10/06 13:20:00,36.0800,139.8730,46,3.5,13.7,0.2,1.2,46
2014/10/06 00:09:00,37.5100,141.3750,51,4.1,18.6,0.6,1.6,44
2014/10/05 03:10:00,33.6800,135.1480,39,3.9,54.5,0.9,1.9,61
2014/10/04 01:44:00,33.3870,134.8870,37,3.8,8.6,0.2,1.1,16
2014/10/03 22:12:00,32.6400,132.2200,35,3.9,11.9,0.6,2.0,16
2014/10/03 09:57:00,40.1650,142.6270,28,5.7,63.4,2.8,3.5,240
2014/10/03 07:52:00,27.4470,128.6550,43,3.9,12.9,0.2,1.5,3
2014/10/02 14:32:00,38.4320,141.6680,54,4.2,61.4,0.6,2.4,73
2014/10/01 15:41:00,37.0880,141.1720,34,3.4,5.9,0.1,0.6,14
2014/09/30 19:23:00,36.4420,140.6130,55,3.8,19.4,0.5,2.0,57
2014/09/29 10:05:00,41.9350,144.4500,41,4.8,8.2,0.5,1.8,29
2014/09/28 15:09:00,36.1320,140.0220,49,3.9,65.0,1.3,2.8,130
2014/09/27 10:20:00,34.7730,139.3650,0,1.7,23.6,0.7,2.3,1
2014/09/27 05:40:00,35.9170,136.6250,9,2.8,46.3,0.6,1.7,10
2014/09/27 00:35:00,37.2370,136.6770,8,4.1,58.0,1.6,3.1,22
2014/09/26 17:49:00,41.5780,142.0550,65,4.0,5.8,0.2,1.4,10
2014/09/25 20:12:00,42.6920,143.3670,90,3.6,18.2,0.4,1.8,35
2014/09/25 13:25:00,42.1020,142.5750,62,4.1,13.5,0.4,2.1,69
2014/09/24 23:00:00,36.8480,140.6300,8,3.6,108.3,2.4,3.1,26
2014/09/24 22:31:00,37.5350,141.3920,51,5.1,160.5,5.4,3.6,285
2014/09/24 21:45:00,37.5350,141.4000,51,5.1,92.4,4.9,3.8,234
2014/09/23 12:32:00,33.8930,132.6430,44,3.9,25.5,0.6,1.9,92
2014/09/19 10:54:00,28.0750,129.0650,45,3.9,9.4,0.2,1.4,3
2014/09/19 01:34:00,38.0270,141.8600,52,4.0,8.8,0.2,1.5,35
2014/09/18 14:56:00,43.7450,146.4850,74,4.9,27.5,1.0,2.9,57
2014/09/18 08:19:00,24.8270,125.3950,50,5.2,75.9,3.4,3.1,5
2014/09/17 20:37:00,37.0650,139.3500,7,2.1,69.1,0.9,2.4,2
2014/09/16 22:55:00,33.1080,131.2020,8,3.0,6.4,0.2,1.3,7
2014/09/16 12:28:00,36.0930,139.8630,47,5.6,285.8,18.2,4.9,486
2014/09/16 10:29:00,37.0630,139.3480,7,2.4,64.7,0.8,2.2,4
2014/09/15 16:23:00,35.1020,132.5900,7,3.1,46.9,0.9,2.6,10
2014/09/14 17:18:00,34.3670,134.8880,12,3.2,32.2,0.7,1.9,6
2014/09/14 15:57:00,35.4920,136.3080,38,4.1,123.3,2.1,3.1,109
2014/09/11 22:42:00,31.2220,130.6900,5,3.0,45.2,0.6,1.9,9
2014/09/11 12:47:00,36.8650,139.5200,6,3.1,48.7,1.1,2.3,13
2014/09/11 11:53:00,36.8650,139.5200,6,3.2,37.9,0.5,1.8,14
2014/09/10 10:09:00,40.1330,141.9250,67,4.9,268.1,7.3,4.5,166
2014/09/10 05:25:00,31.9350,130.8100,1,2.5,9.2,0.4,1.5,5
2014/09/10 01:54:00,36.8220,140.5830,7,3.9,117.7,2.6,3.1,61
2014/09/09 11:43:00,35.7250,140.6480,48,3.8,14.0,1.0,2.3,42
2014/09/09 08:16:00,35.5780,140.1350,3,2.5,8.3,0.1,0.4,2
2014/09/09 07:03:00,37.0530,140.7050,9,3.4,13.0,0.3,1.6,12
2014/09/08 09:25:00,35.1720,138.6580,17,2.5,11.2,0.2,1.5,4
2014/09/08 02:10:00,37.0580,141.1980,50,3.5,12.0,0.2,1.2,20
2014/09/07 23:59:00,35.5850,140.1320,0,2.4,10.4,0.1,0.4,2
2014/09/07 08:33:00,24.0630,122.8970,18,5.0,4.8,0.3,1.3,2
2014/09/06 23:34:00,37.5450,140.5950,99,3.9,15.0,0.4,2.0,58
2014/09/06 17:32:00,42.0480,142.5080,64,4.4,15.7,0.6,2.3,95
2014/09/04 15:59:00,38.0080,141.9270,51,4.2,30.6,0.6,2.5,61
2014/09/04 12:07:00,42.9970,145.2830,87,3.6,15.3,0.4,1.8,21
2014/09/04 08:21:00,36.8770,139.5300,7,3.3,44.9,0.6,2.2,21
2014/09/04 07:49:00,42.7700,142.6670,28,4.7,68.6,1.6,3.0,107
2014/09/04 05:36:00,36.8730,139.5120,7,4.3,162.1,4.7,3.7,80
2014/09/04 05:34:00,36.8730,139.5130,7,4.5,89.4,3.5,3.4,88
2014/09/03 22:16:00,36.8820,139.5320,8,3.8,141.0,1.9,3.2,39
2014/09/03 20:21:00,36.8880,139.5230,7,3.0,21.4,0.4,1.6,14
2014/09/03 19:11:00,35.4030,141.0900,37,4.8,6.4,0.7,1.9,41
2014/09/03 16:36:00,36.8830,139.5220,7,2.7,19.8,0.2,1.5,8
2014/09/03 16:29:00,36.8800,139.5150,7,2.9,24.4,0.3,1.7,10
2014/09/03 16:24:00,36.8730,139.5220,7,5.1,286.6,8.7,4.5,183
2014/09/03 16:16:00,35.5830,140.1350,2,2.4,7.3,0.1,0.4,3
2014/09/02 16:32:00,36.1350,140.0120,49,3.9,53.0,0.7,2.3,100
2014/09/01 10:26:00,38.3330,142.1330,37,4.3,27.0,0.4,1.9,63
2014/08/31 14:19:00,35.7370,137.1180,8,2.8,22.5,0.2,0.9,10
2014/08/31 05:44:00,37.0720,141.1900,50,4.2,49.1,1.5,2.8,96
2014/08/30 16:11:00,35.4470,135.8650,13,2.9,25.8,0.3,1.7,10
2014/08/30 15:41:00,35.4470,135.8670,13,2.7,21.8,0.3,1.6,5
2014/08/30 08:33:00,42.6380,144.0950,58,4.1,33.3,1.4,2.5,34
2014/08/30 05:03:00,36.6220,141.3570,42,3.9,18.7,0.3,1.6,50
2014/08/29 18:19:00,36.6450,140.6630,10,4.2,308.2,3.9,3.9,89
2014/08/29 16:35:00,36.8770,141.3530,28,5.0,28.9,2.1,3.0,128
2014/08/29 13:05:00,36.4550,140.5980,56,3.9,40.4,0.8,2.4,80
2014/08/29 04:32:00,32.1120,132.1430,19,4.5,23.7,0.5,2.0,35
2014/08/29 04:14:00,32.1400,132.1450,18,6.0,104.9,6.3,3.9,247
2014/08/29 01:30:00,32.1280,132.1500,18,4.2,7.2,0.4,1.7,20
2014/08/28 01:45:00,36.4520,140.6070,56,3.5,11.9,0.2,1.3,28
2014/08/27 15:44:00,36.7400,141.0950,24,4.2,28.0,0.5,2.1,72
2014/08/27 13:48:00,41.0420,143.1900,42,5.4,23.3,0.7,2.7,128
2014/08/27 04:49:00,38.2430,141.8220,56,3.8,25.3,0.3,1.5,40
2014/08/26 12:36:00,39.1220,142.3170,54,4.2,57.9,0.7,2.4,65
2014/08/26 11:23:00,36.4050,140.1500,108,4.2,46.1,1.5,3.1,217
2014/08/26 04:51:00,39.7580,141.8330,58,3.8,21.8,0.3,1.6,43
2014/08/26 03:42:00,34.3630,134.8920,11,4.2,52.7,1.3,2.8,119
2014/08/25 20:04:00,39.6370,142.1030,48,3.9,64.0,1.0,2.3,38
2014/08/25 19:44:00,35.3450,133.2950,10,3.0,16.3,0.3,1.2,10
2014/08/25 13:46:00,34.3620,134.8900,12,3.4,36.2,0.7,2.0,19
2014/08/25 05:30:00,37.7480,141.8050,39,4.3,22.0,0.4,1.5,52
2014/08/24 17:27:00,36.0530,139.7930,77,4.3,54.7,1.5,3.2,219
2014/08/24 10:57:00,35.1950,136.5530,5,3.3,53.4,0.8,2.1,23
2014/08/24 03:33:00,36.7370,141.1120,23,3.9,11.4,0.3,1.7,55
2014/08/21 21:46:00,35.0180,138.4300,26,3.2,10.2,0.2,1.5,20
2014/08/21 04:38:00,33.2800,138.4150,327,5.3,18.7,0.6,2.2,186
2014/08/21 00:21:00,34.2200,135.3100,5,3.5,12.7,0.2,1.0,10
2014/08/20 23:16:00,27.2350,128.3350,59,3.9,9.4,0.3,1.4,4
2014/08/20 11:57:00,41.1350,142.2550,50,4.2,12.0,0.4,1.9,40
2014/08/19 22:26:00,42.9780,145.6350,46,4.9,156.1,6.7,4.0,50
2014/08/17 10:21:00,36.3500,140.9750,43,3.9,23.8,0.3,1.6,59
2014/08/16 03:45:00,36.3500,140.9600,43,3.7,13.8,0.2,1.3,39
2014/08/15 12:19:00,41.5280,142.5800,61,4.3,7.9,0.3,1.6,53
2014/08/15 02:10:00,28.0600,128.1470,5,5.5,3.7,0.2,0.9,3
2014/08/14 21:50:00,42.0630,142.6480,63,4.1,10.8,0.2,1.4,53
2014/08/14 14:36:00,36.7470,140.5770,10,3.4,46.0,0.5,2.0,23
2014/08/14 07:51:00,33.8230,131.8750,77,4.4,33.2,1.5,2.9,171
2014/08/13 09:40:00,42.3530,143.1070,50,4.2,46.8,1.2,2.5,57
2014/08/10 12:43:00,41.1330,142.2780,51,6.1,160.6,9.4,4.4,356
2014/08/10 02:43:00,35.0880,138.2370,30,3.7,40.9,1.0,2.6,63
2014/08/09 14:49:00,38.8850,141.9730,49,3.9,33.9,0.6,2.0,45
2014/08/07 05:05:00,39.9880,140.7670,4,4.4,147.7,5.6,4.3,38
2014/08/07 00:12:00,38.8870,142.0850,46,4.2,39.1,0.8,2.3,57
2014/08/06 02:41:00,28.0780,128.1270,7,4.7,2.1,0.1,0.8,2
2014/08/06 01:26:00,35.0670,135.4970,13,3.3,32.5,0.5,1.9,24
2014/08/06 01:17:00,35.0700,135.4950,14,4.3,113.8,2.9,3.5,172
2014/08/05 22:48:00,40.6650,142.4670,44,4.0,16.7,0.3,1.7,38
2014/08/04 14:58:00,39.3400,142.0700,48,4.1,59.7,0.5,1.9,49
2014/08/04 09:45:00,37.0400,140.7100,13,3.7,24.7,0.4,1.9,28
2014/08/03 13:06:00,28.1100,128.0870,13,5.6,6.2,0.4,1.7,6
2014/08/03 02:34:00,28.1070,128.0770,5,5.2,1.9,0.1,0.7,3
2014/08/03 01:09:00,33.3400,131.7080,87,4.0,14.4,0.4,1.9,119
2014/08/02 23:18:00,28.1130,128.0350,10,4.7,2.8,0.1,0.8,1
2014/08/02 20:06:00,34.2870,132.8220,42,3.6,30.7,0.4,1.6,40
2014/07/31 12:15:00,35.2270,138.4000,19,3.1,18.8,0.4,2.1,19
2014/07/30 23:57:00,37.1120,141.1070,52,3.9,63.9,1.2,2.7,54
