Download Time:2026/05/18 12:14:26,Search Date:2000/01/01 - 2012/01/01 Magnitude(min):4.5 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2009/08/28 14:47:00,29.8630,130.7000,36,5.0,5.6,0.2,1.1,7
2009/08/25 02:22:00,42.1450,142.8020,32,4.5,23.5,1.0,2.6,102
2009/08/24 14:26:00,41.0570,140.2470,172,5.4,30.6,1.4,2.9,253
2009/08/18 22:17:00,23.3660,123.5550,44,5.9,1.9,0.2,1.2,1
2009/08/17 19:15:00,23.3780,123.6570,43,5.3,1.7,0.3,1.1,1
2009/08/17 19:11:00,23.2730,123.6720,42,6.6,5.1,0.5,1.8,4
2009/08/17 09:06:00,23.4330,123.6350,48,6.7,33.2,3.0,3.3,5
2009/08/15 19:45:00,43.0940,145.8060,50,4.6,42.0,1.0,2.9,49
2009/08/13 18:11:00,34.8370,138.4110,23,4.5,45.3,2.0,2.7,165
2009/08/13 10:53:00,32.8330,140.7230,62,5.0,15.4,0.4,1.9,6
2009/08/13 07:52:00,32.8630,140.6580,66,5.2,0.4,0.1,-0.5,2
2009/08/13 07:49:00,32.8640,140.8280,57,6.6,206.5,6.0,4.2,466
2009/08/11 05:07:00,34.7820,138.5010,23,6.5,544.9,40.8,5.7,678
2009/08/09 19:56:00,33.1240,138.4060,333,6.8,143.3,9.0,4.3,789
2009/08/08 07:30:00,37.2450,142.1560,36,4.7,13.8,0.4,1.9,62
2009/08/06 14:39:00,37.2420,142.1410,36,4.9,10.4,0.3,2.0,60
2009/08/05 12:51:00,32.5150,132.1200,33,5.0,63.6,1.8,2.9,136
2009/08/05 09:18:00,24.1710,125.2650,22,6.5,79.1,7.1,3.8,8
2009/08/03 20:18:00,32.3140,130.5320,7,4.7,103.5,4.4,3.8,126
2009/08/03 16:19:00,37.1600,141.4560,48,4.6,30.3,0.8,2.3,127
2009/08/03 14:13:00,38.2890,138.7850,25,4.7,17.4,0.4,2.0,55
2009/08/02 02:54:00,38.3090,138.7760,26,4.8,36.9,1.2,2.9,110
2009/08/02 00:57:00,38.3000,138.7850,28,4.9,54.8,2.3,3.4,146
2009/08/01 18:45:00,37.5650,141.9170,36,5.0,34.2,1.0,2.2,142
2009/07/28 04:16:00,43.8010,145.4140,147,4.7,20.8,0.7,2.2,54
2009/07/22 23:51:00,33.0290,134.3230,29,4.6,66.5,3.7,3.7,59
2009/07/19 10:47:00,37.3490,141.7800,42,4.5,19.7,0.4,1.9,56
2009/07/16 19:48:00,24.0890,122.2210,33,5.7,1.5,0.2,0.8,2
2009/07/14 03:05:00,24.0180,122.2180,34,6.5,4.9,0.6,1.8,2
2009/07/11 00:01:00,42.4850,141.3810,134,4.7,16.9,1.2,2.5,136
2009/07/07 07:35:00,24.9730,128.0400,72,5.9,4.7,0.3,1.5,7
2009/06/25 23:04:00,33.3650,130.8940,12,4.7,215.6,4.8,3.5,156
2009/06/23 16:37:00,38.8920,142.5360,39,5.6,81.1,2.2,3.5,248
2009/06/23 16:24:00,39.1990,143.7970,29,5.2,3.5,0.3,1.6,35
2009/06/20 11:52:00,39.0870,143.3620,26,5.4,3.6,0.3,1.6,62
2009/06/11 15:50:00,43.7690,147.2160,39,4.7,8.5,0.2,1.5,24
2009/06/10 13:06:00,35.5740,141.1400,38,4.8,7.4,0.4,1.8,49
2009/06/09 11:07:00,40.1440,142.4590,35,4.5,13.2,0.5,2.0,82
2009/06/06 14:52:00,35.5390,141.2660,42,5.9,29.3,2.4,3.1,232
2009/06/05 12:30:00,41.8090,143.6240,31,6.4,97.7,7.4,3.8,320
2009/06/01 00:33:00,37.7740,141.6330,59,4.6,59.0,1.9,3.3,160
2009/05/26 19:31:00,41.9250,142.3560,70,4.7,20.4,1.3,2.5,128
2009/05/25 20:26:00,34.7190,137.8030,26,4.7,84.9,2.1,3.3,188
2009/05/12 19:40:00,37.0690,138.5350,12,4.8,166.4,7.4,4.3,139
2009/05/10 04:34:00,36.6170,142.6740,21,5.5,3.2,0.5,1.7,52
2009/04/30 02:21:00,23.8560,123.3690,27,5.2,5.1,0.3,1.2,2
2009/04/28 20:21:00,42.5850,145.0960,38,5.4,196.8,11.8,4.6,136
2009/04/28 06:37:00,36.4040,141.1330,48,5.0,68.3,1.7,3.3,241
2009/04/25 22:54:00,40.1590,142.3840,37,5.0,48.3,2.7,3.4,157
2009/04/22 20:24:00,30.0560,131.3170,37,4.8,10.9,0.5,1.9,12
2009/04/21 18:58:00,37.3370,141.5900,45,5.2,45.7,1.6,3.1,261
2009/04/21 07:54:00,35.8970,140.8460,41,4.6,54.2,2.0,2.5,89
2009/04/19 04:19:00,45.9880,152.0780,30,6.5,6.6,0.8,2.2,91
2009/04/07 13:24:00,46.0050,152.1970,30,6.7,6.1,0.7,2.1,100
2009/04/05 18:36:00,31.9250,131.8950,28,5.6,57.9,3.4,3.6,199
2009/04/05 17:00:00,42.3120,143.0070,54,4.8,40.0,1.4,3.1,123
2009/04/02 17:39:00,24.7060,125.8450,54,5.1,27.9,1.2,2.4,2
2009/03/27 04:19:00,27.4610,126.8140,139,5.5,14.2,0.8,2.2,11
2009/03/22 23:45:00,26.0210,128.6690,50,5.3,3.3,0.2,1.3,6
2009/03/20 15:52:00,42.5970,144.5390,64,5.0,68.9,3.2,3.4,136
2009/03/07 23:33:00,41.7920,143.8260,39,5.4,14.1,1.5,2.8,118
2009/02/28 09:36:00,42.5800,142.1920,113,5.3,69.9,5.0,3.8,307
2009/02/22 23:24:00,41.7100,144.2210,34,5.4,9.5,0.8,2.3,83
2009/02/18 06:47:00,35.6590,136.3160,9,5.2,440.0,11.6,4.4,374
2009/02/17 09:13:00,37.5150,141.4610,48,4.9,138.7,5.2,3.9,209
2009/02/17 04:54:00,35.2720,140.2300,31,4.6,74.4,3.5,3.5,132
2009/02/15 18:24:00,40.2470,142.4270,36,5.9,62.8,2.8,3.4,290
2009/02/01 18:32:00,37.8670,142.5020,33,5.2,16.7,0.5,2.1,135
2009/02/01 06:52:00,36.7140,141.2810,47,5.8,113.8,4.3,4.0,461
2009/01/24 11:39:00,24.7740,125.7420,50,5.1,26.8,1.3,2.7,2
2009/01/22 21:21:00,34.3300,139.5080,143,4.7,11.9,0.6,2.0,95
2009/01/16 02:51:00,46.9920,155.1720,30,7.4,13.6,0.7,2.2,247
2009/01/11 21:53:00,42.8890,143.1310,88,4.5,25.6,1.0,2.4,113
2009/01/11 14:57:00,42.5900,143.4190,68,4.7,52.7,2.1,3.0,134
2009/01/06 12:37:00,24.1940,124.1200,17,4.8,25.3,0.9,2.3,3
2009/01/05 10:36:00,36.9690,141.7600,50,4.8,16.2,0.6,2.3,92
2009/01/04 22:36:00,23.9580,123.5800,32,4.5,5.4,0.2,1.2,2
2009/01/03 16:13:00,37.0590,141.1750,51,4.8,65.7,2.6,3.2,176
2008/12/31 00:48:00,35.5290,140.9430,43,4.7,9.3,0.5,1.9,46
2008/12/25 21:39:00,41.8970,144.5110,22,4.7,2.4,0.2,1.0,19
2008/12/25 05:32:00,42.3020,144.7270,32,5.0,9.4,0.6,2.0,80
2008/12/24 05:57:00,36.4740,142.4950,39,5.5,2.7,0.4,1.5,30
2008/12/21 18:17:00,36.5970,142.4690,0,6.2,10.9,1.6,2.6,191
2008/12/21 04:13:00,36.6920,142.2510,17,5.4,7.4,0.7,1.9,87
2008/12/21 02:37:00,36.6690,142.2650,45,5.2,4.2,0.3,1.3,63
2008/12/20 21:22:00,36.5570,142.5520,24,5.4,3.4,0.4,1.6,39
2008/12/20 19:29:00,36.5270,142.7040,0,6.6,12.3,3.0,3.1,323
2008/12/18 15:47:00,38.3670,143.4470,27,5.5,5.0,0.6,1.9,111
2008/12/15 05:30:00,39.1640,144.3090,51,5.2,9.0,0.9,2.5,146
2008/12/11 14:35:00,27.4280,128.1620,65,4.8,24.1,0.8,2.1,7
2008/12/06 05:03:00,38.4770,143.4470,23,5.5,4.7,0.3,1.4,75
2008/12/04 12:11:00,38.5400,143.1210,17,5.5,11.8,0.6,2.2,152
2008/12/04 08:17:00,38.5240,143.2210,24,6.1,15.7,1.3,2.7,197
2008/11/22 00:44:00,43.1220,145.8420,46,5.2,114.7,6.9,4.1,77
2008/10/30 00:48:00,38.0420,141.7360,86,5.1,120.3,2.5,3.4,282
2008/10/23 14:32:00,43.0900,146.7970,57,4.6,13.0,0.4,1.7,31
2008/10/22 09:39:00,28.8080,130.1120,65,4.7,5.7,0.4,1.8,3
2008/10/09 02:52:00,41.0650,142.4440,34,4.5,13.1,0.4,2.1,88
2008/10/08 15:07:00,35.5800,140.1450,63,4.7,33.8,1.5,2.7,184
2008/09/27 01:53:00,40.4870,142.9240,17,5.0,17.2,0.6,2.4,114
2008/09/22 16:32:00,41.5340,140.5690,152,5.6,26.8,1.1,2.6,280
2008/09/21 07:17:00,35.6120,140.0650,71,4.8,47.9,1.8,3.1,283
2008/09/18 18:29:00,45.9400,143.6410,348,5.4,8.2,0.4,2.0,93
2008/09/15 16:53:00,41.7290,144.2760,27,4.9,11.6,0.7,2.3,56
2008/09/14 05:21:00,29.0130,129.8590,82,5.1,23.1,1.7,3.1,4
2008/09/12 07:34:00,42.3850,144.7420,42,5.2,27.9,1.1,2.7,108
2008/09/11 13:57:00,41.7170,144.2790,27,4.9,7.0,0.7,2.2,30
2008/09/11 12:14:00,36.4420,141.1130,47,4.6,29.5,0.5,2.2,121
2008/09/11 10:08:00,41.7150,144.2560,27,5.0,5.3,0.5,1.9,42
2008/09/11 09:32:00,41.7600,144.2220,28,5.7,9.2,0.6,2.0,67
2008/09/11 09:21:00,41.7720,144.1540,31,7.1,111.3,20.6,4.8,429
2008/09/10 13:37:00,24.8090,125.3970,49,4.5,13.1,0.4,1.6,2
2008/09/09 16:43:00,24.6530,122.6280,99,5.4,16.0,0.9,2.3,5
2008/09/06 16:29:00,35.3520,141.2480,40,4.7,5.0,0.3,1.4,23
2008/09/06 00:12:00,32.6760,137.2980,419,5.6,7.4,0.6,2.0,152
2008/09/01 14:41:00,42.5880,141.7310,133,4.5,10.0,0.5,1.9,107
2008/08/30 04:55:00,37.7150,142.2840,29,4.6,5.4,0.2,1.4,55
2008/08/24 09:25:00,30.3910,131.2750,26,4.5,10.1,0.3,1.5,15
2008/08/22 19:59:00,36.4390,140.6180,56,5.2,277.6,8.6,4.4,364
2008/08/20 15:13:00,36.0540,139.9030,45,4.6,207.1,5.4,4.0,223
2008/08/14 20:11:00,43.6570,147.6440,63,5.4,21.7,0.8,2.6,103
2008/08/09 20:54:00,26.4880,128.8820,17,5.2,7.5,0.4,1.7,6
2008/08/09 09:54:00,41.9690,142.5390,65,4.5,17.2,0.5,2.1,90
2008/08/09 00:53:00,41.1390,142.2870,51,5.4,47.5,1.5,3.2,201
2008/08/08 12:57:00,35.6270,139.5400,30,4.6,105.3,2.9,3.5,172
2008/08/04 19:25:00,26.9690,126.5390,11,5.4,3.3,0.3,1.1,2
2008/08/02 13:03:00,29.2910,130.3650,63,5.1,2.6,0.2,1.1,2
2008/07/29 16:35:00,39.0590,140.8650,10,4.6,410.6,9.3,4.3,114
2008/07/24 11:28:00,39.6170,141.5260,112,4.8,54.1,1.2,2.9,191
2008/07/24 00:26:00,39.7290,141.6390,108,6.8,1185.9,33.3,5.8,836
2008/07/22 17:47:00,37.6850,142.3720,30,5.5,16.0,0.9,2.4,193
2008/07/21 20:30:00,37.1320,142.3440,27,6.1,61.9,3.3,3.6,448
2008/07/21 18:01:00,37.7150,142.8410,28,5.2,7.9,0.7,2.2,129
2008/07/19 11:47:00,37.4950,142.6360,19,5.5,4.2,0.3,1.4,78
2008/07/19 11:39:00,37.5170,142.2670,32,6.9,57.3,6.0,3.7,581
2008/07/13 04:36:00,24.1840,125.1670,22,4.5,4.7,0.2,1.1,2
2008/07/08 16:42:00,27.4610,128.5490,45,6.1,233.6,18.9,4.8,12
2008/07/05 16:49:00,36.6390,140.9550,50,5.2,481.9,11.1,4.7,325
2008/06/27 22:57:00,38.7500,140.7680,3,4.6,128.2,2.8,3.3,96
2008/06/26 23:34:00,38.7540,140.7860,3,4.6,82.8,3.0,3.4,99
2008/06/26 15:51:00,39.0790,140.9730,7,4.6,20.7,2.4,3.0,72
2008/06/26 08:37:00,41.8220,142.6760,55,5.4,86.1,6.4,3.9,193
2008/06/18 18:04:00,39.0970,140.9330,12,4.5,56.7,1.7,3.2,113
2008/06/18 16:55:00,39.0350,140.8660,12,4.5,429.2,9.2,3.9,133
2008/06/17 04:05:00,39.1320,140.9450,11,4.6,82.3,2.4,3.1,126
2008/06/16 23:14:00,38.9940,140.8430,11,5.3,823.7,20.7,5.2,216
2008/06/14 23:42:00,38.9920,140.8930,10,4.8,1004.0,21.5,4.8,182
2008/06/14 21:48:00,39.1300,140.9080,12,4.7,94.4,3.9,3.5,122
2008/06/14 14:39:00,39.1100,140.9350,11,4.5,82.4,4.1,3.8,109
2008/06/14 12:27:00,39.1390,140.9460,11,5.2,121.6,5.5,3.7,155
2008/06/14 12:10:00,39.0900,140.8650,9,4.7,97.6,2.4,3.3,83
2008/06/14 10:40:00,38.9270,140.8880,6,4.8,430.7,6.2,3.9,151
2008/06/14 10:00:00,39.0320,140.9060,12,4.5,307.2,5.2,3.8,133
2008/06/14 09:52:00,39.0870,140.9080,13,4.6,110.5,3.0,3.4,115
2008/06/14 09:20:00,38.8770,140.6800,6,5.7,785.1,22.0,4.9,227
2008/06/14 09:07:00,39.1140,140.8910,11,4.8,47.1,2.7,3.1,62
2008/06/14 08:49:00,39.1100,140.9450,11,4.5,139.5,3.2,3.6,105
2008/06/14 08:46:00,39.1040,140.8710,14,4.5,22.1,2.4,2.8,58
2008/06/14 08:43:00,39.0250,140.8830,8,7.2,4022.1,100.1,6.4,653
2008/06/13 11:21:00,35.9070,137.7060,13,4.7,191.3,4.7,3.7,217
2008/06/05 02:03:00,41.5220,139.2230,201,5.7,20.9,1.0,2.5,199
2008/06/02 00:58:00,38.3000,141.8870,46,4.8,101.8,1.5,2.9,172
2008/05/31 23:28:00,40.0590,142.7240,28,5.0,23.3,1.3,2.7,139
2008/05/31 16:55:00,36.3940,141.8100,70,4.7,11.5,0.5,2.0,102
2008/05/31 15:24:00,43.3470,145.9390,92,4.5,31.3,0.9,2.5,52
2008/05/31 14:03:00,36.3690,141.7860,68,5.1,10.8,0.6,2.2,113
2008/05/29 01:42:00,38.9900,140.5830,1,4.8,188.0,5.0,4.0,56
2008/05/27 00:26:00,43.0800,147.1260,57,4.5,8.1,0.3,1.5,21
2008/05/11 04:42:00,23.9490,122.4330,32,5.9,3.4,0.2,1.1,2
2008/05/11 03:24:00,43.4200,145.8420,88,5.1,127.3,3.7,3.8,98
2008/05/10 09:01:00,41.4520,142.0860,62,4.8,31.1,1.8,3.2,142
2008/05/09 08:21:00,36.1890,141.9780,69,5.8,12.6,3.1,3.1,219
2008/05/09 07:43:00,35.6620,140.0460,74,4.6,25.9,0.9,2.5,195
2008/05/09 06:18:00,36.3120,142.1600,71,5.0,2.5,0.3,1.4,25
2008/05/09 05:11:00,36.1490,141.4880,48,4.6,11.5,0.3,1.9,61
2008/05/08 04:20:00,36.2290,141.5630,51,4.9,13.0,0.5,2.1,106
2008/05/08 03:19:00,36.2240,141.5430,54,5.0,13.3,0.5,2.2,91
2008/05/08 02:31:00,36.2840,141.8130,58,5.4,9.5,0.4,1.7,87
2008/05/08 01:50:00,36.2090,141.5550,58,4.6,7.4,0.7,1.7,87
2008/05/08 01:45:00,36.2240,141.6100,51,7.0,188.3,8.4,4.5,722
2008/05/08 01:16:00,36.2700,141.9810,18,6.3,14.5,2.5,3.0,276
2008/05/08 01:12:00,36.2800,141.7100,70,5.2,14.0,0.8,2.1,163
2008/05/08 01:09:00,36.2640,141.8310,22,4.9,9.1,0.4,1.8,67
2008/05/08 01:03:00,36.2920,141.9180,22,5.8,21.5,1.0,2.4,137
2008/05/08 01:02:00,36.2270,141.9510,60,6.4,46.5,4.5,3.5,444
2008/05/07 18:59:00,36.2490,141.8830,24,5.0,8.8,0.5,1.8,80
2008/05/05 09:26:00,36.2750,141.8800,75,5.1,10.1,0.6,1.7,90
2008/05/03 09:47:00,24.8360,125.0840,27,4.8,68.9,2.2,2.9,4
2008/05/02 14:41:00,37.2300,141.6630,45,5.1,45.3,1.5,3.1,171
2008/05/02 06:58:00,37.0500,141.4880,49,4.7,19.6,0.4,1.9,104
2008/05/01 07:34:00,35.4340,140.4380,36,4.6,66.8,4.0,3.7,141
2008/04/29 14:26:00,41.4590,142.1120,62,5.7,130.6,7.9,4.4,317
2008/04/28 02:32:00,24.8560,125.0770,32,5.2,193.5,6.9,3.9,5
2008/04/25 18:52:00,35.6800,140.7250,48,4.8,25.8,1.1,2.5,92
2008/04/23 10:27:00,33.7020,141.1000,60,5.3,15.9,0.6,2.3,81
2008/04/17 04:19:00,39.0390,140.2360,166,5.8,92.4,3.3,3.5,532
2008/04/13 16:22:00,29.5890,130.1290,26,4.8,6.6,0.1,1.1,3
2008/04/12 09:46:00,43.5840,147.5640,40,5.5,24.9,0.7,2.2,113
2008/04/04 22:30:00,44.0900,148.0270,0,5.2,10.3,0.3,1.9,35
2008/04/04 19:02:00,36.1170,139.8300,53,5.0,371.5,6.0,4.1,337
2008/04/01 23:29:00,34.9420,140.5880,98,4.7,24.1,1.1,2.7,182
2008/03/29 08:03:00,39.5470,142.1660,72,4.6,60.2,1.4,3.0,119
2008/03/24 22:29:00,37.3020,141.2750,59,4.6,37.2,1.6,3.0,133
2008/03/24 12:40:00,37.1170,141.4500,48,5.3,110.4,3.6,3.8,285
2008/03/21 18:16:00,41.7050,144.2970,25,4.7,5.3,0.3,1.5,30
2008/03/17 07:00:00,37.0650,136.2130,7,4.5,12.6,0.4,1.7,59
2008/03/15 17:05:00,24.5910,124.2920,52,4.7,41.7,1.1,2.4,4
2008/03/13 17:41:00,43.0090,146.5710,59,5.3,33.6,1.3,2.8,109
2008/03/10 10:44:00,31.7590,131.9200,29,5.1,36.1,2.2,3.1,94
2008/03/08 01:55:00,36.4490,140.6150,57,5.2,152.1,4.9,3.9,354
2008/02/22 02:39:00,33.6820,140.7130,55,5.0,15.7,0.5,2.2,36
2008/02/13 06:05:00,44.4710,147.8870,139,4.9,16.4,0.5,2.2,36
2008/02/10 09:37:00,34.7900,140.2400,95,5.0,101.4,3.3,3.6,160
2008/02/09 07:07:00,36.7320,141.2080,46,4.9,34.1,1.1,2.7,163
2008/01/26 04:33:00,37.3150,136.7760,11,4.8,434.8,10.4,5.0,104
2008/01/23 04:34:00,42.3190,143.0640,50,4.9,46.0,1.4,2.7,151
2008/01/16 02:55:00,36.4200,141.1830,47,4.7,20.0,0.6,2.0,105
2008/01/12 12:36:00,43.1120,146.1690,42,4.7,25.5,0.6,2.3,35
2008/01/11 08:00:00,39.3370,142.0710,47,4.7,96.8,1.8,3.3,117
2008/01/06 13:51:00,43.9920,147.4070,103,4.6,14.4,0.3,1.7,23
2007/12/26 08:39:00,38.3990,142.2910,36,4.6,27.5,0.8,2.4,121
2007/12/25 23:04:00,38.4800,142.1570,40,5.6,80.1,1.3,3.0,265
2007/12/23 18:53:00,41.4950,142.0440,64,4.5,21.3,1.2,2.7,114
2007/12/23 02:49:00,31.3260,131.6870,21,4.8,10.5,0.5,2.0,43
2007/12/22 17:51:00,34.3840,140.3900,87,4.5,32.7,1.3,2.6,36
2007/12/22 07:05:00,26.8730,126.8500,107,5.1,13.3,0.4,1.9,10
2007/12/21 14:23:00,35.9350,136.3510,7,4.5,108.9,2.5,2.9,107
2007/12/07 09:47:00,30.0540,141.6250,75,6.0,6.1,0.3,1.5,85
2007/11/30 18:37:00,36.4240,140.6980,53,4.7,109.7,3.4,3.7,162
2007/11/26 22:51:00,37.3000,141.7600,44,6.0,61.5,2.2,3.5,373
2007/11/20 20:46:00,32.7690,140.8900,44,5.1,12.5,0.4,1.9,15
2007/11/11 17:22:00,29.3780,130.5900,34,5.1,3.2,0.2,0.7,2
2007/11/07 20:05:00,38.3240,141.6420,61,4.6,38.4,0.7,2.2,128
2007/10/17 19:58:00,26.7030,128.7350,39,5.4,39.2,1.4,2.9,8
2007/10/09 02:10:00,43.3490,146.7290,40,5.8,117.2,4.4,3.7,157
2007/10/07 22:36:00,35.6800,140.7280,45,4.8,16.2,0.8,2.4,94
2007/10/01 02:21:00,35.2220,139.1210,14,4.9,312.9,12.5,4.5,186
2007/09/28 22:38:00,21.9800,143.1000,268,7.6,8.6,1.3,2.5,121
2007/09/22 17:00:00,24.8340,125.4020,48,5.1,55.9,1.9,2.7,3
2007/09/21 07:54:00,35.2450,141.2180,35,5.1,5.5,0.7,2.1,31
2007/09/10 14:29:00,41.9850,142.5710,63,4.5,12.8,0.4,1.9,83
2007/09/07 23:36:00,28.0690,129.3920,40,4.7,19.7,0.6,2.0,4
2007/09/07 02:51:00,24.4080,122.2740,66,6.6,13.1,0.7,2.1,5
2007/09/04 01:14:00,45.0150,150.1280,126,6.3,9.0,0.5,1.9,102
2007/08/27 22:46:00,26.2580,126.5970,10,4.6,31.6,0.7,2.3,2
2007/08/26 14:31:00,43.5550,147.2140,49,5.4,31.2,1.2,2.8,84
2007/08/22 16:26:00,41.9700,140.8040,122,5.4,15.6,1.1,2.5,227
2007/08/18 16:55:00,35.3390,140.3480,20,5.2,200.4,6.6,4.2,144
2007/08/18 13:36:00,35.3550,140.3550,24,4.5,251.0,8.0,4.2,77
2007/08/18 04:14:00,35.3450,140.3630,23,4.8,185.3,5.9,4.1,107
2007/08/16 09:22:00,35.3890,140.5530,28,4.7,36.2,1.7,2.6,68
2007/08/16 08:20:00,35.4020,140.5510,29,4.9,42.3,3.2,3.2,93
2007/08/16 04:15:00,35.4400,140.5330,31,5.3,125.8,7.4,4.0,209
2007/08/14 13:13:00,47.1450,141.8020,18,5.8,3.2,0.6,1.6,14
2007/08/09 00:19:00,27.3060,128.4450,44,5.1,137.7,3.4,3.5,11
2007/08/07 09:02:00,27.3430,126.6690,5,6.3,6.8,1.0,2.1,5
2007/08/02 19:37:00,46.9250,141.7090,4,5.6,5.5,0.9,2.1,18
2007/08/02 14:22:00,46.9710,141.6920,27,5.9,7.2,1.2,2.5,28
2007/08/02 11:37:00,47.2200,141.7270,0,6.4,5.2,1.1,2.3,17
2007/08/01 17:15:00,33.9870,136.7700,383,5.5,20.8,0.7,2.4,163
2007/08/01 00:07:00,27.3840,126.7140,6,6.1,6.8,0.5,1.6,5
2007/07/25 06:52:00,37.5290,138.7230,24,4.8,65.9,4.8,3.8,166
2007/07/16 23:18:00,36.8620,135.1060,374,6.7,65.7,5.8,4.0,628
2007/07/16 17:24:00,34.2570,135.9500,49,4.7,149.0,2.1,2.8,197
2007/07/16 15:37:00,37.5000,138.6460,23,5.8,235.0,17.1,4.8,411
2007/07/16 10:18:00,37.5020,138.5500,18,4.9,71.9,2.4,3.1,128
2007/07/16 10:16:00,37.5340,138.6430,14,4.6,15.5,3.7,2.1,81
2007/07/16 10:13:00,37.5540,138.6110,17,6.8,812.7,126.8,6.3,694
2007/07/10 13:15:00,41.8550,139.4870,15,4.5,33.4,1.1,2.8,44
2007/07/09 16:05:00,27.9190,130.2750,48,4.7,4.5,0.3,1.5,2
2007/07/03 23:31:00,35.8540,140.6010,48,4.5,12.0,0.6,1.9,53
2007/07/01 13:12:00,43.5400,144.9120,132,5.8,190.5,7.1,4.3,276
2007/06/23 14:58:00,34.5890,140.4110,62,4.7,26.5,1.3,2.9,76
2007/06/23 07:20:00,42.5350,142.1870,125,4.9,43.4,2.3,3.1,183
2007/06/22 03:34:00,36.8740,136.6700,8,4.6,223.5,8.2,4.1,53
2007/06/16 05:29:00,38.8320,142.2810,45,4.5,62.0,1.7,2.8,84
2007/06/11 03:45:00,37.2400,136.6560,7,5.0,165.8,9.3,4.1,99
2007/06/07 20:50:00,33.3300,131.5140,8,4.7,45.3,1.6,3.0,87
2007/06/07 17:22:00,33.3120,131.4940,9,4.7,49.1,2.3,3.2,109
2007/06/06 23:42:00,33.3300,131.4970,11,4.9,90.5,4.7,3.7,134
2007/06/02 14:43:00,36.1300,140.0360,50,4.6,154.8,5.5,4.1,232
2007/06/01 07:29:00,36.0900,139.6830,59,4.5,76.6,1.2,2.9,197
2007/05/25 05:53:00,26.1730,127.0000,54,4.7,18.0,0.6,2.0,7
2007/05/19 01:00:00,41.5570,142.0620,67,5.3,43.3,2.2,3.3,250
2007/05/16 05:21:00,41.4370,142.1990,41,4.5,40.3,1.2,2.9,86
2007/05/13 08:14:00,35.0050,132.7950,9,4.6,165.7,2.8,3.4,131
2007/05/11 02:12:00,37.1150,136.3150,11,4.5,24.0,1.2,2.4,40
2007/05/08 21:01:00,36.0570,139.8930,46,4.5,85.9,1.9,3.3,182
2007/05/07 09:29:00,29.9680,130.4570,49,5.1,60.8,1.1,2.9,18
2007/05/06 10:09:00,36.8800,141.4700,62,4.5,15.8,0.5,1.9,88
2007/05/05 01:11:00,37.0700,136.4200,0,4.5,17.7,0.3,1.6,35
2007/05/02 20:44:00,37.3270,136.7650,7,4.7,36.6,2.2,3.2,55
2007/05/01 01:55:00,32.2140,137.6800,452,5.4,3.2,0.1,0.9,27
2007/04/30 05:41:00,28.6430,129.3900,13,4.9,33.7,2.2,3.2,4
2007/04/28 09:27:00,35.7250,136.6280,10,4.6,168.8,2.5,3.0,165
2007/04/27 01:38:00,42.3700,143.6090,58,5.2,139.0,5.2,3.7,213
2007/04/26 09:03:00,33.8850,133.5860,39,5.3,537.1,9.0,4.3,310
2007/04/23 17:27:00,44.0960,141.7110,10,4.6,43.0,2.8,3.2,44
2007/04/22 19:28:00,25.6910,125.1320,22,5.5,13.1,0.8,2.0,2
2007/04/21 04:38:00,27.4340,128.6050,42,5.7,114.6,6.5,4.2,11
2007/04/20 14:23:00,25.7210,125.2240,18,5.7,6.0,0.4,1.5,2
2007/04/20 12:28:00,25.7280,125.2590,22,5.5,3.3,0.2,0.9,2
2007/04/20 12:00:00,25.7240,125.1570,22,5.3,4.9,0.3,1.2,2
2007/04/20 11:23:00,25.6840,125.0540,24,6.1,20.1,0.9,2.6,3
2007/04/20 10:46:00,25.7430,125.1390,21,6.7,29.1,2.4,3.0,4
2007/04/20 09:30:00,25.7410,125.1890,15,5.5,11.1,0.8,2.0,2
2007/04/20 09:26:00,25.7340,125.0720,22,6.3,22.8,1.5,2.6,3
2007/04/19 00:07:00,42.6670,141.9510,126,5.6,55.9,3.7,3.5,312
2007/04/15 18:34:00,34.7900,136.4200,17,4.6,478.8,13.9,4.5,162
2007/04/15 12:19:00,34.7870,136.4100,16,5.4,863.0,36.8,5.3,359
2007/04/14 05:42:00,36.6500,141.1960,46,4.6,28.1,0.9,2.5,132
2007/04/14 03:11:00,33.6720,141.0580,55,5.3,18.2,0.7,2.3,71
2007/04/12 22:50:00,38.1950,141.1500,12,4.5,63.4,1.7,3.1,109
2007/04/12 21:59:00,41.2620,142.6640,36,4.6,15.5,0.6,2.2,40
2007/04/06 21:42:00,37.0920,136.4280,7,4.7,17.9,0.7,2.2,37
2007/04/05 20:39:00,38.1990,141.1510,12,4.5,77.9,2.7,3.2,113
2007/04/01 11:51:00,32.4060,137.9110,405,5.8,11.2,0.4,1.8,142
2007/03/31 22:32:00,38.8640,141.5920,77,4.8,74.2,1.9,3.3,163
2007/03/30 18:05:00,43.9510,146.3240,99,5.6,60.2,2.0,3.1,96
2007/03/30 05:21:00,42.2620,143.1570,47,4.7,69.2,2.4,3.3,90
2007/03/28 13:05:00,37.2790,136.6850,7,4.7,57.6,3.0,3.5,59
2007/03/28 10:51:00,37.1720,136.6150,10,4.6,131.9,2.4,3.2,52
