Download Time:2026/05/18 12:16:32,Search Date:2012/01/02 - 2024/01/01 Magnitude(min):4.5 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2019/11/22 18:05:00,31.9340,131.9140,24,5.2,35.5,1.6,3.0,135
2019/11/22 05:23:00,36.0670,139.8930,45,4.5,72.2,1.8,2.9,202
2019/11/17 20:05:00,34.6350,139.0550,13,4.7,166.1,6.7,4.0,105
2019/11/17 03:32:00,28.7960,129.9070,28,4.6,3.7,0.2,1.2,2
2019/11/07 07:03:00,40.9200,142.7010,21,4.5,11.9,0.5,2.0,44
2019/11/03 14:02:00,37.2950,141.7800,42,5.0,53.3,1.1,2.8,185
2019/10/19 18:08:00,38.6940,142.2490,36,4.5,30.5,0.6,2.1,67
2019/10/15 08:14:00,44.3860,146.9360,116,5.4,7.1,0.3,1.6,30
2019/10/12 18:22:00,34.6700,140.6510,75,5.4,87.1,4.5,3.8,255
2019/10/06 05:18:00,28.1210,128.0840,12,5.1,2.4,0.2,1.1,2
2019/09/16 01:27:00,41.1970,142.0510,58,4.5,27.7,0.6,2.2,64
2019/09/12 01:44:00,37.7920,141.6680,52,4.5,16.8,0.5,1.9,81
2019/09/07 18:36:00,41.5690,142.0740,64,5.0,35.2,1.3,3.0,155
2019/08/29 08:46:00,40.9770,143.0310,21,6.1,37.6,2.2,3.2,287
2019/08/27 03:47:00,27.0440,126.7790,120,4.6,3.4,0.1,0.8,3
2019/08/24 13:53:00,37.3840,142.4220,25,5.6,14.7,0.8,2.3,163
2019/08/24 08:45:00,24.3610,124.7090,54,5.2,12.9,0.4,1.6,5
2019/08/20 21:52:00,28.0360,130.9200,75,5.0,5.0,0.4,1.8,5
2019/08/20 17:20:00,28.0240,130.2050,46,4.9,11.1,0.7,2.5,4
2019/08/15 15:06:00,40.7890,141.3270,91,4.5,63.4,2.5,3.3,120
2019/08/15 14:33:00,40.7890,141.3420,93,5.5,185.7,9.5,4.4,240
2019/08/08 06:28:00,24.3690,121.8690,38,6.4,1.9,0.3,0.9,2
2019/08/04 19:23:00,37.7040,141.6350,45,6.4,246.5,15.1,4.6,597
2019/07/30 05:38:00,32.9080,140.7800,59,5.9,48.2,2.3,3.2,201
2019/07/28 03:31:00,33.1570,137.4000,393,6.6,44.4,3.6,3.3,494
2019/07/25 07:14:00,35.1440,140.5710,58,5.1,46.9,2.1,3.2,156
2019/07/23 05:47:00,25.1560,124.3170,111,5.0,19.5,0.4,1.7,5
2019/07/17 18:00:00,38.9620,141.6170,78,4.7,69.2,2.0,3.4,155
2019/07/13 09:58:00,29.2310,128.1800,256,6.0,15.5,1.4,2.7,99
2019/07/12 06:21:00,23.8990,122.8980,29,5.5,3.1,0.2,0.9,2
2019/07/09 20:33:00,47.0710,145.2840,489,5.6,3.8,0.3,1.5,59
2019/07/01 09:37:00,41.1450,142.2860,51,5.2,29.8,1.0,2.7,137
2019/06/30 15:53:00,43.2710,142.4070,166,4.5,6.5,0.2,1.4,50
2019/06/26 13:17:00,43.8290,147.0440,99,4.5,12.2,0.3,1.4,21
2019/06/24 09:11:00,34.9250,139.9660,61,5.2,108.8,3.6,3.8,270
2019/06/18 22:22:00,38.6040,139.4810,14,6.7,653.4,28.6,5.3,482
2019/06/17 08:00:00,36.5120,140.5860,77,5.1,260.6,10.6,4.7,321
2019/06/15 13:47:00,39.0320,142.7490,29,4.7,15.5,0.3,1.6,61
2019/06/11 10:21:00,38.4120,141.6520,59,4.5,109.2,1.4,2.9,105
2019/06/11 02:18:00,43.4250,146.6660,45,4.6,24.9,0.6,2.4,37
2019/06/05 06:09:00,37.1470,141.2530,21,4.5,13.7,0.4,2.1,50
2019/06/04 13:40:00,29.0510,139.6650,445,6.2,3.2,0.2,1.1,48
2019/06/01 07:58:00,35.3650,140.2960,35,4.7,45.8,2.8,3.4,101
2019/05/25 15:20:00,35.3540,140.2930,38,5.1,155.2,9.4,4.4,183
2019/05/18 10:18:00,38.9040,141.5920,78,4.6,75.2,2.1,3.5,151
2019/05/15 14:24:00,29.7390,130.6870,36,5.7,9.6,0.8,2.2,25
2019/05/13 18:59:00,37.1520,141.2500,21,4.7,11.9,0.4,2.0,70
2019/05/11 08:59:00,32.6870,132.2950,36,5.0,121.7,5.1,3.9,138
2019/05/10 20:40:00,31.7550,131.8970,27,4.7,10.7,0.6,2.1,74
2019/05/10 09:07:00,31.7640,131.9500,24,4.9,15.8,0.7,2.5,79
2019/05/10 08:48:00,31.7970,131.9750,25,6.3,207.5,17.5,4.8,271
2019/05/10 07:43:00,31.7820,131.9940,25,5.6,29.2,2.2,3.2,119
2019/05/05 04:51:00,38.7350,142.3170,38,4.7,22.4,0.3,1.7,70
2019/05/05 01:40:00,43.1740,146.4310,52,5.3,220.0,4.2,3.8,75
2019/05/04 11:41:00,38.2950,141.8870,46,4.5,83.8,1.2,2.6,101
2019/05/01 00:43:00,36.2640,141.0100,42,4.5,25.8,0.5,1.9,52
2019/04/28 02:24:00,42.5570,142.8820,102,5.6,126.4,8.4,4.2,322
2019/04/23 02:45:00,40.5450,143.8510,57,5.6,7.2,0.7,2.1,105
2019/04/18 14:01:00,24.0060,121.5140,20,6.5,1.5,0.2,1.0,1
2019/04/15 05:28:00,42.4820,144.8210,43,5.1,37.9,1.9,3.1,118
2019/04/11 17:18:00,40.3590,143.4070,5,6.2,25.3,1.6,3.0,255
2019/04/08 13:12:00,26.3030,129.5740,45,5.6,7.8,0.2,1.5,8
2019/04/05 18:56:00,30.3930,139.0110,414,5.9,7.5,0.6,2.0,125
2019/03/30 05:55:00,30.5840,131.1570,32,5.0,44.5,1.6,2.8,30
2019/03/29 12:24:00,37.0300,141.1960,21,4.5,23.9,0.5,1.9,52
2019/03/28 11:16:00,42.4440,143.6740,78,4.6,23.2,0.8,2.3,118
2019/03/27 15:38:00,32.1600,132.1520,21,5.4,127.0,3.8,3.8,195
2019/03/27 09:11:00,32.1490,132.1570,15,5.4,49.6,2.0,3.3,148
2019/03/13 13:48:00,33.7970,134.9160,43,5.3,162.0,6.5,3.7,307
2019/03/11 15:37:00,33.1870,132.7150,38,4.6,121.7,2.6,3.3,139
2019/03/11 02:11:00,36.7590,142.4090,18,6.0,9.9,1.0,2.3,159
2019/03/07 04:26:00,38.7170,141.6370,70,4.6,140.3,2.6,3.4,143
2019/03/02 12:23:00,42.0040,146.8660,51,6.2,63.0,4.7,3.8,351
2019/02/27 09:55:00,38.3470,142.1420,40,4.6,19.8,0.4,1.9,75
2019/02/24 09:33:00,37.4840,142.0040,34,4.8,16.8,0.5,2.1,113
2019/02/23 15:48:00,37.0090,141.8410,59,4.5,22.6,0.5,2.0,98
2019/02/21 21:22:00,42.7630,142.0070,33,5.8,560.5,40.0,5.5,289
2019/02/21 11:11:00,28.5580,129.9900,30,4.5,5.5,0.4,1.8,1
2019/02/20 12:18:00,28.3080,130.3100,28,4.7,5.9,0.4,1.8,1
2019/02/19 21:04:00,36.4590,137.6650,0,4.7,28.7,1.0,2.5,62
2019/02/16 19:01:00,25.4390,124.8300,12,5.5,3.6,0.2,1.0,2
2019/02/16 18:06:00,25.4090,124.8120,17,5.1,3.7,0.2,1.0,2
2019/02/10 14:34:00,28.2690,129.5050,36,4.9,114.4,2.4,3.3,6
2019/02/09 11:24:00,43.8150,145.7270,110,4.8,16.8,0.9,2.4,37
2019/02/07 16:57:00,41.8540,143.7940,29,4.9,21.8,0.8,2.4,59
2019/02/03 04:10:00,35.5690,141.0480,37,4.7,11.1,0.8,1.9,25
2019/01/30 14:21:00,23.6890,122.3730,29,5.6,2.3,0.1,0.5,1
2019/01/29 12:42:00,35.0020,141.1250,50,5.2,10.7,0.6,2.0,43
2019/01/26 17:23:00,40.2770,142.3310,38,5.6,294.1,9.1,4.7,277
2019/01/26 06:22:00,30.2640,131.3990,22,4.5,8.4,0.2,1.6,6
2019/01/25 14:41:00,31.8470,129.1800,7,4.6,8.4,0.3,1.7,28
2019/01/24 20:36:00,31.8540,129.1520,9,4.5,5.1,0.2,1.4,14
2019/01/21 09:24:00,40.6950,142.6120,28,4.5,11.0,0.3,1.9,49
2019/01/19 05:04:00,40.7350,142.5670,29,4.9,11.2,0.9,2.5,120
2019/01/18 21:46:00,35.9170,140.4350,54,5.3,44.3,2.2,3.2,292
2019/01/14 13:23:00,36.1590,139.8130,53,4.9,211.5,5.1,3.8,285
2019/01/13 21:14:00,37.2370,141.3950,22,4.9,19.2,0.5,1.9,93
2019/01/08 21:39:00,30.5680,131.1650,30,6.0,78.5,3.5,3.7,106
2019/01/06 17:34:00,38.6920,141.4770,102,4.5,70.1,2.7,3.5,148
2019/01/03 18:10:00,33.0240,130.5550,10,5.1,417.4,10.3,4.4,198
2018/12/31 23:10:00,37.3390,141.5630,45,5.0,24.1,0.7,2.3,154
2018/12/30 04:08:00,42.3240,143.1170,51,5.3,88.9,3.5,3.7,235
2018/12/27 01:48:00,38.7150,142.2590,39,4.6,33.0,0.5,2.0,87
2018/12/20 14:16:00,23.9540,123.5900,32,4.5,5.9,0.2,1.0,2
2018/12/16 01:28:00,39.2600,141.7220,62,4.6,93.0,3.2,3.5,144
2018/12/14 17:04:00,37.8570,142.4870,44,4.8,15.8,0.5,2.2,91
2018/12/11 09:26:00,43.6590,146.3640,106,4.7,19.9,0.5,2.3,29
2018/12/10 00:21:00,33.2370,138.0950,367,5.2,4.6,0.2,1.4,63
2018/12/08 10:54:00,37.0270,141.3460,50,5.0,80.1,2.9,3.7,234
2018/12/04 15:06:00,34.5400,140.0650,44,4.5,42.8,1.2,2.6,51
2018/12/04 04:15:00,39.1940,142.3810,34,4.5,25.5,0.5,2.1,92
2018/12/03 17:15:00,40.8620,141.4210,87,4.6,52.3,1.2,2.5,101
2018/11/28 20:15:00,36.4390,141.0100,46,4.5,44.6,1.0,2.6,108
2018/11/28 11:23:00,41.3340,143.2260,11,5.7,29.3,1.8,2.9,219
2018/11/27 08:33:00,36.0690,139.8660,44,5.0,172.0,6.4,4.1,303
2018/11/23 23:30:00,37.0690,141.1750,50,5.0,144.8,3.8,3.6,235
2018/11/21 04:10:00,30.3960,130.1520,123,5.2,17.8,0.7,2.4,128
2018/11/14 19:07:00,42.6940,141.9690,32,4.7,93.1,5.9,4.0,114
2018/11/05 23:47:00,29.2640,130.6100,62,4.9,2.3,0.2,1.2,1
2018/11/05 08:19:00,33.7240,135.2860,45,4.6,174.5,3.4,3.7,166
2018/11/05 04:26:00,44.6060,145.8090,20,6.3,64.6,3.1,3.6,99
2018/11/02 20:01:00,47.1400,147.1130,487,6.1,5.8,0.3,1.3,66
2018/11/02 16:54:00,33.6920,135.1980,44,5.4,299.8,5.4,4.0,280
2018/10/30 11:34:00,24.3030,123.4390,46,4.7,9.1,0.5,1.5,2
2018/10/30 06:55:00,24.1310,123.6170,44,4.6,8.2,0.3,1.5,3
2018/10/29 10:27:00,31.7740,140.6880,86,5.4,6.3,0.3,1.7,42
2018/10/27 20:39:00,40.1470,142.3760,37,4.8,27.3,1.1,2.6,101
2018/10/27 09:08:00,36.7990,141.3660,41,5.0,36.9,1.0,2.6,169
2018/10/26 12:06:00,44.4350,145.6310,21,5.0,7.9,0.4,1.6,17
2018/10/26 12:05:00,44.5230,145.6590,20,5.5,33.7,1.5,3.1,66
2018/10/26 03:36:00,38.2750,141.8140,49,5.7,245.6,4.6,4.0,353
2018/10/24 01:04:00,23.9640,122.6030,28,6.3,6.1,0.6,2.0,3
2018/10/23 20:06:00,38.2670,141.9010,46,4.7,145.8,1.9,2.9,137
2018/10/23 13:35:00,23.9510,122.5960,26,6.1,6.4,0.5,1.7,2
2018/10/22 19:47:00,37.5140,141.4460,49,5.0,123.1,5.9,3.9,210
2018/10/21 05:13:00,37.8550,141.7610,53,4.5,30.1,0.7,2.3,103
2018/10/18 14:18:00,35.5070,140.9650,41,4.9,14.7,0.7,2.2,68
2018/10/12 13:15:00,35.7420,140.6910,52,5.2,55.2,3.7,3.5,173
2018/10/12 09:14:00,42.5890,141.9510,23,4.6,77.0,3.2,3.2,88
2018/10/09 04:51:00,37.2970,141.7300,34,4.9,27.4,0.6,2.4,105
2018/10/07 10:14:00,35.0340,137.5760,42,5.0,143.4,4.0,3.9,255
2018/10/05 08:58:00,42.5890,141.9690,31,5.2,402.6,17.5,5.1,153
2018/10/04 00:15:00,35.8050,140.9730,31,4.7,115.7,4.9,3.7,88
2018/10/02 12:28:00,36.4250,141.0900,46,4.6,27.9,1.0,2.7,132
2018/10/01 11:22:00,42.7910,142.0140,35,4.7,181.4,7.1,3.9,109
2018/09/30 17:54:00,42.5450,141.9920,37,4.9,390.2,13.6,4.5,183
2018/09/25 12:31:00,38.7150,142.2590,39,4.6,50.4,1.0,2.5,118
2018/09/19 01:54:00,35.7950,141.8680,28,4.5,3.6,0.2,1.0,4
2018/09/19 01:21:00,38.4670,141.6020,57,5.0,325.5,5.2,4.2,145
2018/09/17 02:51:00,42.7150,141.8660,28,4.6,139.9,5.8,4.0,102
2018/09/16 01:24:00,26.6190,129.5950,43,6.0,4.0,0.3,1.4,6
2018/09/15 09:08:00,26.7130,129.6940,44,5.6,7.8,0.3,1.6,9
2018/09/14 14:35:00,36.7370,140.6110,7,4.9,247.7,6.8,4.3,211
2018/09/14 06:54:00,42.6740,141.9560,26,4.6,104.1,5.5,3.9,98
2018/09/12 18:24:00,42.6720,141.9890,33,4.5,84.7,3.8,3.4,53
2018/09/12 09:45:00,24.1410,123.7390,19,4.5,9.9,0.3,1.4,3
2018/09/11 22:25:00,41.2440,142.3790,47,5.0,31.1,1.1,2.8,130
2018/09/11 04:58:00,42.7090,142.0090,31,4.5,67.2,2.1,3.1,75
2018/09/10 23:58:00,35.0620,140.2280,35,4.7,123.3,3.1,3.6,85
2018/09/09 22:55:00,42.7780,141.9870,35,4.9,154.7,7.7,3.9,149
2018/09/07 13:25:00,42.6970,141.9740,35,4.5,39.0,1.6,3.0,86
2018/09/06 06:11:00,42.6670,142.0190,38,5.4,220.2,12.2,4.5,269
2018/09/06 04:10:00,42.6750,141.9920,32,4.7,113.5,4.8,3.8,102
2018/09/06 03:32:00,42.7210,142.0020,34,4.6,48.8,2.0,3.0,69
2018/09/06 03:23:00,42.7940,141.9790,32,4.8,234.9,8.1,4.2,76
2018/09/06 03:20:00,42.5690,141.9520,36,5.5,133.8,6.0,3.9,196
2018/09/06 03:17:00,42.6240,141.9670,33,4.7,61.8,5.6,3.7,96
2018/09/06 03:11:00,42.5550,141.9520,31,4.5,10.9,1.1,2.0,23
2018/09/06 03:08:00,42.6870,142.0110,37,6.7,1796.4,151.5,6.7,472
2018/09/05 05:11:00,36.4720,141.3400,60,5.5,148.9,4.0,4.0,345
2018/09/03 06:47:00,34.5870,131.3490,16,4.6,97.8,1.9,2.9,132
2018/09/02 00:43:00,28.0280,140.2210,459,5.6,2.2,0.2,0.9,1
2018/08/24 23:16:00,41.0900,142.6290,32,5.1,33.0,1.3,3.0,139
2018/08/23 00:06:00,41.3120,142.6540,35,4.9,19.9,0.9,2.5,106
2018/08/14 12:35:00,35.1920,140.5510,59,4.7,28.5,0.9,2.5,103
2018/08/11 06:11:00,37.1540,141.1980,20,5.0,73.7,1.6,3.1,208
2018/08/08 18:07:00,37.1870,141.1980,21,4.9,78.6,2.3,3.4,195
2018/08/08 00:13:00,37.9120,143.9420,50,5.6,24.6,0.9,2.6,235
2018/08/06 19:56:00,35.5490,141.0500,37,4.5,11.1,0.4,1.6,11
2018/07/31 17:42:00,37.1520,141.2310,21,5.8,113.7,5.9,4.0,303
2018/07/29 09:58:00,36.9500,139.6780,7,4.5,201.6,5.3,4.1,113
2018/07/26 02:46:00,37.5300,141.3900,51,4.5,36.1,1.1,2.3,81
2018/07/24 06:37:00,44.6500,148.3360,150,5.0,7.6,0.3,1.6,25
2018/07/18 16:44:00,35.8820,141.3100,39,4.5,9.5,0.3,1.5,26
2018/07/17 04:34:00,36.4270,140.6950,52,4.8,130.2,3.5,3.6,180
2018/07/16 02:13:00,42.3170,143.0010,55,4.9,50.5,2.3,3.4,135
2018/07/12 17:39:00,38.2600,142.1610,39,4.9,57.3,1.6,3.2,153
2018/07/10 13:56:00,41.5450,142.0770,68,4.9,15.7,0.6,2.1,138
2018/07/07 20:23:00,35.1620,140.5950,57,6.0,146.5,7.6,4.3,356
2018/07/02 20:53:00,41.1920,142.7040,39,5.0,36.2,1.4,3.1,144
2018/07/02 02:27:00,41.4900,142.0670,64,4.9,34.5,0.9,2.6,163
2018/06/26 17:00:00,34.9270,132.8750,12,5.0,296.9,7.2,4.1,185
2018/06/18 07:58:00,34.8400,135.6250,13,6.1,806.2,41.4,5.6,537
2018/06/17 15:27:00,36.4520,139.1750,14,4.6,124.9,3.2,3.6,222
2018/06/12 05:09:00,35.1640,140.5780,17,4.9,48.2,1.7,3.2,62
2018/06/12 04:54:00,31.1840,131.5600,28,5.6,73.0,6.2,4.2,135
2018/06/10 06:45:00,43.7850,145.9590,94,4.5,18.8,0.4,2.0,23
2018/06/02 18:48:00,43.6540,148.0920,0,5.6,4.6,0.3,1.5,23
2018/05/26 23:01:00,37.8020,141.7300,51,4.7,28.9,1.0,2.4,111
2018/05/25 21:13:00,36.9370,138.5910,6,5.2,144.0,6.4,3.8,188
2018/05/18 03:42:00,42.7220,145.4740,47,5.8,117.0,4.0,3.9,124
2018/05/17 12:12:00,35.7120,140.7330,52,5.3,60.4,4.0,3.5,242
2018/05/14 19:31:00,40.0550,142.6890,29,5.1,23.4,1.3,2.8,129
2018/05/13 01:49:00,38.5270,141.8190,50,4.8,71.7,3.0,3.7,146
2018/05/12 10:29:00,36.6290,137.9030,11,5.2,127.8,6.3,3.7,173
2018/05/10 19:57:00,37.8150,141.7620,41,4.7,30.5,0.6,2.0,90
2018/05/07 05:01:00,39.5920,141.1640,98,5.1,60.7,3.0,3.5,202
2018/04/24 17:53:00,43.2350,145.8290,87,5.4,127.5,4.5,4.0,147
2018/04/21 18:47:00,35.5570,141.1060,33,5.1,34.5,2.7,3.1,97
2018/04/20 19:45:00,42.6990,144.7110,51,4.5,23.2,1.2,2.4,47
2018/04/19 20:38:00,40.1440,142.4690,34,4.8,19.5,1.0,2.6,105
2018/04/14 15:13:00,34.8200,137.1300,6,4.5,240.1,3.9,3.9,163
2018/04/14 04:00:00,43.1720,145.7410,53,5.4,269.7,11.4,4.6,144
2018/04/12 22:37:00,38.3720,141.8620,56,4.7,179.3,3.0,3.3,154
2018/04/12 20:36:00,39.4120,143.2310,21,4.7,11.9,0.4,1.9,67
2018/04/09 05:05:00,35.1700,132.5900,9,4.6,166.4,5.8,3.7,101
2018/04/09 02:10:00,35.1690,132.5860,10,4.9,258.5,9.6,4.1,158
2018/04/09 01:56:00,35.1800,132.5780,10,4.8,189.4,6.7,3.8,125
2018/04/09 01:43:00,35.1640,132.5930,10,4.5,181.0,4.8,3.8,88
2018/04/09 01:32:00,35.1800,132.5900,12,6.1,676.2,35.5,5.5,378
2018/04/04 16:37:00,37.3040,141.7360,44,4.5,22.3,0.6,2.2,79
2018/03/30 08:17:00,36.4390,140.6230,56,5.1,197.1,6.1,4.1,297
2018/03/26 00:36:00,32.6360,140.7950,53,4.8,7.0,0.3,1.4,6
2018/03/25 23:37:00,32.6380,140.8900,41,5.8,36.0,1.3,2.8,112
2018/03/23 06:32:00,38.8770,142.0810,45,5.1,114.5,3.5,3.4,177
2018/03/19 11:45:00,35.3170,141.0880,37,5.1,7.0,0.9,2.2,68
2018/03/13 15:46:00,35.7270,140.6760,51,4.9,29.5,1.3,2.6,105
2018/03/12 19:21:00,27.2460,128.4290,48,4.6,46.7,1.0,2.3,5
2018/03/12 15:40:00,41.1450,142.6220,36,4.9,14.8,0.5,2.2,92
2018/03/05 04:52:00,44.6130,148.1760,109,5.4,7.8,0.4,2.0,44
2018/03/02 12:42:00,24.3280,122.9720,48,4.9,8.2,0.2,1.3,3
2018/03/01 22:42:00,24.2440,123.8220,15,5.6,119.1,5.7,3.8,5
2018/02/28 07:57:00,37.5290,141.7710,38,4.7,15.0,0.7,2.0,87
2018/02/26 01:28:00,37.5340,141.7650,40,5.8,108.5,5.9,3.9,390
2018/02/19 03:31:00,32.9000,132.1640,40,5.0,123.0,3.5,3.8,216
2018/02/17 06:38:00,38.4220,141.9840,57,4.5,184.7,2.4,3.0,115
2018/02/11 16:31:00,32.4410,140.4350,29,4.9,2.5,0.1,0.7,3
2018/02/04 22:56:00,24.1130,121.7040,10,6.5,1.4,0.2,0.9,1
2018/01/31 10:15:00,36.3370,141.0160,46,4.5,28.3,0.4,2.0,72
2018/01/31 05:11:00,42.0150,142.5940,62,4.7,18.3,1.1,2.8,128
2018/01/30 09:25:00,38.5340,141.8210,49,4.5,73.2,0.8,2.6,73
2018/01/28 04:43:00,40.1150,142.4270,35,4.9,16.9,0.6,2.2,107
2018/01/27 03:11:00,38.2350,141.6130,63,4.5,89.8,1.3,2.9,115
2018/01/24 19:51:00,41.0050,142.4510,34,6.3,138.6,5.5,4.3,418
2018/01/19 21:00:00,43.5220,146.3820,81,4.7,22.7,0.7,2.2,34
2018/01/14 18:07:00,41.9340,143.0510,41,4.7,27.5,1.3,2.9,98
2018/01/10 07:30:00,35.4190,141.2150,32,5.2,7.8,1.0,2.2,76
2018/01/06 22:45:00,40.7050,142.6940,22,4.5,14.7,0.5,2.2,60
2018/01/06 05:48:00,34.8490,139.2480,11,4.5,82.4,3.7,3.6,81
2018/01/06 00:54:00,35.6400,140.0250,71,4.7,85.1,3.6,3.6,273
2018/01/05 11:02:30,35.8920,140.8930,41,4.5,27.7,1.0,2.3,54
2017/12/31 12:48:00,29.6090,129.5320,165,4.9,8.4,0.2,1.4,19
2017/12/29 06:14:00,41.7290,143.6770,41,4.8,19.5,0.6,2.1,95
2017/12/27 22:05:00,35.5620,140.0860,69,4.5,17.8,0.7,2.4,161
2017/12/19 06:54:00,38.1790,141.6890,51,4.6,54.2,0.9,2.4,99
2017/12/16 02:58:00,39.6820,142.0970,52,5.5,118.7,4.2,3.7,290
2017/12/06 00:22:00,36.8090,140.5430,8,4.5,995.6,25.0,4.6,103
2017/12/06 00:13:00,36.3740,137.9750,10,5.3,64.8,2.7,3.3,201
2017/12/02 05:48:00,42.0340,142.5090,67,4.9,50.4,1.7,3.2,206
2017/11/17 10:02:00,37.1790,141.3850,48,4.8,61.9,2.1,3.1,135
2017/11/16 18:43:00,32.3480,140.7480,46,6.0,32.7,1.6,3.0,112
2017/11/15 14:29:00,36.1920,129.3950,11,5.6,4.3,0.2,1.2,12
2017/11/13 07:24:00,38.0020,144.8090,56,6.0,12.8,0.4,1.9,251
2017/11/11 01:38:00,38.3640,141.8410,59,4.7,184.2,3.6,3.7,165
2017/11/03 21:38:00,36.8120,140.5330,8,4.8,364.7,10.3,4.0,216
2017/11/03 12:45:00,42.5600,143.7520,66,5.0,89.4,4.1,3.7,149
2017/10/22 03:38:00,44.0280,140.8060,10,4.6,16.9,0.6,2.4,50
2017/10/19 18:02:00,28.3230,131.2790,98,5.6,17.2,1.6,2.9,39
2017/10/15 08:34:00,30.9460,130.3290,143,4.7,14.6,0.4,2.0,49
2017/10/12 15:12:00,36.6840,142.1430,26,5.2,11.9,0.7,2.3,118
2017/10/06 23:56:00,37.0840,141.1580,53,5.9,232.5,9.7,4.5,485
2017/10/06 16:59:00,37.4320,143.9520,57,6.3,32.4,1.1,2.8,405
2017/10/01 10:25:00,36.8500,140.5680,5,4.9,122.2,2.1,3.4,184
2017/09/28 16:11:00,37.3420,141.5980,45,4.8,30.4,1.0,2.6,113
2017/09/27 05:22:00,40.2640,142.4590,35,6.1,148.0,4.9,3.9,362
2017/09/21 01:37:00,38.0320,144.4920,53,6.3,22.1,0.8,2.3,428
2017/09/20 05:18:00,37.2740,141.6550,46,5.3,28.0,1.0,2.6,202
2017/09/14 09:27:00,35.8240,139.5560,50,4.5,63.9,1.9,3.1,197
2017/09/10 17:44:00,41.7550,142.8810,43,5.6,79.7,5.2,3.8,265
2017/09/08 22:23:00,39.4970,140.4210,9,5.2,140.9,7.8,4.2,169
2017/09/08 02:27:00,27.7990,140.1310,475,6.1,2.3,0.2,1.0,22
2017/08/31 07:09:00,28.5160,130.1590,33,4.8,13.4,0.7,2.3,2
2017/08/27 11:26:00,36.7440,140.5780,11,4.8,202.8,5.8,3.9,198
2017/08/26 04:20:00,37.0170,140.5860,8,4.7,95.8,3.7,3.5,179
2017/08/16 21:51:00,28.6530,127.9340,192,5.7,8.3,0.5,1.8,11
2017/08/14 18:11:00,35.8320,139.9950,102,4.5,52.7,1.8,2.9,184
2017/08/13 03:23:00,29.9510,131.2620,27,5.0,9.8,0.5,1.8,14
2017/08/10 09:36:00,35.7940,140.0930,64,5.0,42.9,3.1,3.3,277
2017/08/08 14:49:00,26.4880,127.0090,13,5.2,19.0,0.5,2.1,6
2017/08/04 20:19:00,24.5480,123.5790,64,5.3,33.2,1.3,2.7,4
2017/08/03 13:45:00,36.0750,139.8880,46,4.6,98.1,2.3,3.3,195
2017/08/02 07:16:00,36.1170,140.0250,48,4.6,145.9,5.0,4.0,232
2017/08/02 02:02:00,36.8000,140.5380,9,5.5,418.3,12.0,4.7,389
2017/07/26 19:32:00,26.9190,130.1850,66,5.8,7.9,0.7,2.0,10
2017/07/25 21:08:00,39.4920,142.0390,59,4.6,38.9,0.8,2.5,88
2017/07/24 00:35:00,40.1170,143.3770,14,5.7,7.1,0.6,2.2,128
2017/07/20 09:11:00,37.3370,141.5900,46,5.8,110.2,3.4,3.7,396
2017/07/19 16:15:00,26.4230,126.5250,92,4.7,4.2,0.2,1.3,5
2017/07/15 12:02:00,37.8000,141.7310,57,4.6,23.6,0.7,2.2,85
2017/07/12 14:36:00,35.3190,141.1910,34,4.9,4.3,0.4,1.6,24
2017/07/11 11:56:00,31.3790,130.6220,10,5.3,541.5,28.6,5.4,77
2017/07/08 20:48:00,37.3750,141.7260,45,4.5,8.0,0.3,1.5,71
2017/07/07 21:48:00,37.7590,141.0910,66,4.9,172.3,5.6,4.0,231
2017/07/02 00:58:00,33.0000,131.2390,11,4.5,320.5,14.6,4.9,120
2017/07/01 23:45:00,42.7850,141.8620,27,5.1,334.2,11.3,4.7,151
2017/06/30 23:04:00,25.6830,125.1940,98,5.2,16.6,0.6,2.0,5
2017/06/28 21:07:00,43.5590,147.8360,31,5.7,25.7,1.3,2.6,161
2017/06/25 15:17:00,35.8540,137.5860,7,4.7,395.2,11.8,4.3,163
2017/06/25 09:24:00,35.8600,137.5700,6,4.5,148.3,6.7,3.8,139
2017/06/25 07:02:00,35.8640,137.5880,7,5.6,599.7,21.5,5.4,413
2017/06/23 08:59:00,39.3350,142.0640,48,4.5,83.6,1.2,2.5,58
2017/06/20 23:27:00,32.8640,132.0320,42,5.0,110.2,5.3,4.0,166
2017/06/19 05:51:00,37.0820,140.6060,6,4.5,115.3,2.9,3.6,135
2017/06/16 22:40:00,31.8840,131.8340,28,4.6,15.4,1.0,2.5,42
2017/06/14 19:24:00,33.7970,133.4310,38,4.5,106.1,1.7,3.0,112
2017/06/13 23:31:00,28.1590,140.2210,441,4.7,1.3,0.1,0.2,1
2017/06/10 16:31:00,42.3490,144.8220,34,4.6,11.6,0.6,2.0,41
2017/06/10 04:34:00,40.1490,142.5060,32,4.5,12.1,0.6,1.9,77
2017/06/08 09:25:00,35.6450,140.6780,51,4.7,22.7,2.0,2.8,56
2017/05/27 22:50:00,36.0620,135.5460,17,5.1,26.1,0.9,2.3,234
2017/05/22 20:01:00,43.6440,147.6360,35,5.7,22.6,1.1,2.6,168
2017/05/22 12:25:00,34.5350,139.4280,14,4.5,9.1,0.4,1.8,14
